# time  ID  size  fromHost  toHost  TTL  isResponse
87051.0000 M2948 557938 n3 n39 300 N 
87084.0000 M2949 501834 n26 n49 300 N 
87116.0000 M2950 933186 n53 n44 300 N 
87146.0000 M2951 790191 n11 n3 300 N 
87175.0000 M2952 904222 n72 n56 300 N 
87203.0000 M2953 885877 n96 n73 300 N 
87234.0000 M2954 717063 n14 n25 300 N 
87268.0000 M2955 886994 n5 n77 300 N 
87299.0000 M2956 720217 n23 n79 300 N 
87333.0000 M2957 564569 n25 n77 300 N 
87358.0000 M2958 720139 n61 n20 300 N 
87385.0000 M2959 834485 n2 n81 300 N 
87418.0000 M2960 596333 n9 n54 300 N 
87452.0000 M2961 702155 n29 n19 300 N 
87479.0000 M2962 998697 n25 n39 300 N 
87506.0000 M2963 849018 n51 n8 300 N 
87539.0000 M2964 723268 n67 n44 300 N 
87567.0000 M2965 775291 n37 n56 300 N 
87600.0000 M2966 581371 n85 n4 300 N 
87626.0000 M2967 572258 n29 n33 300 N 
87660.0000 M2968 589096 n44 n98 300 N 
87693.0000 M2969 822557 n4 n36 300 N 
87720.0000 M2970 667453 n79 n21 300 N 
87746.0000 M2971 717810 n42 n90 300 N 
87776.0000 M2972 849798 n41 n62 300 N 
87805.0000 M2973 735138 n66 n37 300 N 
87835.0000 M2974 592360 n78 n5 300 N 
87865.0000 M2975 573482 n39 n6 300 N 
87895.0000 M2976 678566 n91 n98 300 N 
87926.0000 M2977 744319 n58 n14 300 N 
87952.0000 M2978 863032 n1 n30 300 N 
87985.0000 M2979 741167 n47 n13 300 N 
88017.0000 M2980 851923 n60 n31 300 N 
88050.0000 M2981 788900 n66 n76 300 N 
88076.0000 M2982 976518 n6 n26 300 N 
88104.0000 M2983 925665 n86 n17 300 N 
88129.0000 M2984 668856 n45 n20 300 N 
88160.0000 M2985 561892 n63 n32 300 N 
88188.0000 M2986 935533 n56 n12 300 N 
88214.0000 M2987 618277 n48 n6 300 N 
88248.0000 M2988 735520 n65 n7 300 N 
88277.0000 M2989 775891 n62 n35 300 N 
88306.0000 M2990 997832 n87 n48 300 N 
88336.0000 M2991 767931 n1 n2 300 N 
88366.0000 M2992 708277 n39 n44 300 N 
88392.0000 M2993 910306 n53 n67 300 N 
88417.0000 M2994 896753 n56 n25 300 N 
88443.0000 M2995 585991 n21 n72 300 N 
88471.0000 M2996 694592 n30 n45 300 N 
88497.0000 M2997 679556 n84 n3 300 N 
88530.0000 M2998 631746 n52 n89 300 N 
88556.0000 M2999 884748 n93 n31 300 N 
88590.0000 M3000 917454 n51 n47 300 N 
88624.0000 M3001 932876 n0 n68 300 N 
88650.0000 M3002 536983 n1 n80 300 N 
88682.0000 M3003 664587 n3 n95 300 N 
88710.0000 M3004 855720 n6 n39 300 N 
88742.0000 M3005 901259 n36 n57 300 N 
88774.0000 M3006 739753 n38 n88 300 N 
88807.0000 M3007 633831 n21 n73 300 N 
88836.0000 M3008 829273 n79 n78 300 N 
88869.0000 M3009 538357 n82 n15 300 N 
88900.0000 M3010 752915 n39 n49 300 N 
88932.0000 M3011 543204 n61 n95 300 N 
88963.0000 M3012 910891 n38 n85 300 N 
88992.0000 M3013 932796 n75 n46 300 N 
89018.0000 M3014 842352 n14 n42 300 N 
89050.0000 M3015 999106 n74 n25 300 N 
89083.0000 M3016 653513 n56 n78 300 N 
89115.0000 M3017 764211 n0 n57 300 N 
89142.0000 M3018 622810 n96 n1 300 N 
89167.0000 M3019 928549 n53 n39 300 N 
89195.0000 M3020 756638 n18 n48 300 N 
89229.0000 M3021 685803 n1 n3 300 N 
89260.0000 M3022 575595 n38 n59 300 N 
89287.0000 M3023 879728 n39 n75 300 N 
89318.0000 M3024 787891 n41 n96 300 N 
89347.0000 M3025 700376 n85 n29 300 N 
89379.0000 M3026 807231 n92 n76 300 N 
89409.0000 M3027 582340 n81 n97 300 N 
89442.0000 M3028 570612 n32 n76 300 N 
89468.0000 M3029 719884 n82 n91 300 N 
89495.0000 M3030 778703 n58 n4 300 N 
89529.0000 M3031 634980 n65 n40 300 N 
89554.0000 M3032 719210 n55 n30 300 N 
89585.0000 M3033 715385 n58 n44 300 N 
89617.0000 M3034 517175 n27 n19 300 N 
89648.0000 M3035 838355 n33 n84 300 N 
89674.0000 M3036 681889 n7 n81 300 N 
89702.0000 M3037 643987 n0 n76 300 N 
89728.0000 M3038 585392 n19 n14 300 N 
89756.0000 M3039 750771 n19 n40 300 N 
89789.0000 M3040 572803 n77 n78 300 N 
89820.0000 M3041 677578 n63 n76 300 N 
89852.0000 M3042 922229 n53 n28 300 N 
89884.0000 M3043 824583 n39 n91 300 N 
89914.0000 M3044 591290 n86 n3 300 N 
89946.0000 M3045 818387 n87 n28 300 N 
89972.0000 M3046 760736 n28 n31 300 N 
90000.0000 M3047 778353 n49 n44 300 N 
90026.0000 M3048 682897 n97 n17 300 N 
90053.0000 M3049 913247 n75 n0 300 N 
90084.0000 M3050 626125 n52 n69 300 N 
90110.0000 M3051 648628 n98 n61 300 N 
90141.0000 M3052 703666 n84 n7 300 N 
90167.0000 M3053 811682 n29 n41 300 N 
90193.0000 M3054 992694 n39 n13 300 N 
90226.0000 M3055 992754 n13 n49 300 N 
90257.0000 M3056 762216 n32 n88 300 N 
90291.0000 M3057 807052 n76 n31 300 N 
90318.0000 M3058 533268 n58 n15 300 N 
90344.0000 M3059 771854 n19 n20 300 N 
90370.0000 M3060 595742 n79 n85 300 N 
90395.0000 M3061 691090 n41 n8 300 N 
90421.0000 M3062 559971 n71 n30 300 N 
90452.0000 M3063 627210 n47 n35 300 N 
90484.0000 M3064 510749 n80 n3 300 N 
90510.0000 M3065 992197 n98 n35 300 N 
90536.0000 M3066 815357 n82 n41 300 N 
90562.0000 M3067 928553 n41 n50 300 N 
90595.0000 M3068 741201 n77 n4 300 N 
90627.0000 M3069 518712 n94 n97 300 N 
90653.0000 M3070 791037 n61 n64 300 N 
90683.0000 M3071 588941 n77 n55 300 N 
90714.0000 M3072 921859 n60 n56 300 N 
90740.0000 M3073 731934 n38 n18 300 N 
90767.0000 M3074 703581 n26 n41 300 N 
90794.0000 M3075 570329 n59 n46 300 N 
90822.0000 M3076 526047 n25 n8 300 N 
90855.0000 M3077 648393 n54 n74 300 N 
90888.0000 M3078 883127 n38 n1 300 N 
90913.0000 M3079 571055 n70 n92 300 N 
90938.0000 M3080 543919 n84 n76 300 N 
90967.0000 M3081 505291 n33 n94 300 N 
91001.0000 M3082 511719 n60 n10 300 N 
91029.0000 M3083 969970 n40 n81 300 N 
91059.0000 M3084 884733 n82 n25 300 N 
91089.0000 M3085 777591 n25 n40 300 N 
91121.0000 M3086 757670 n52 n98 300 N 
91146.0000 M3087 580388 n39 n62 300 N 
91172.0000 M3088 808468 n1 n76 300 N 
91203.0000 M3089 522495 n24 n30 300 N 
91230.0000 M3090 919408 n88 n44 300 N 
91257.0000 M3091 915944 n30 n86 300 N 
91287.0000 M3092 677502 n53 n92 300 N 
91312.0000 M3093 767159 n32 n17 300 N 
91345.0000 M3094 997725 n10 n60 300 N 
91379.0000 M3095 574048 n90 n77 300 N 
91406.0000 M3096 961062 n82 n13 300 N 
91440.0000 M3097 722608 n73 n80 300 N 
91471.0000 M3098 888202 n15 n5 300 N 
91505.0000 M3099 902862 n63 n11 300 N 
91531.0000 M3100 655799 n76 n95 300 N 
91559.0000 M3101 814237 n16 n41 300 N 
91587.0000 M3102 936305 n55 n2 300 N 
91612.0000 M3103 930134 n11 n50 300 N 
91644.0000 M3104 944186 n86 n87 300 N 
91673.0000 M3105 586384 n52 n77 300 N 
91706.0000 M3106 935916 n58 n98 300 N 
91732.0000 M3107 543386 n59 n6 300 N 
91764.0000 M3108 685243 n49 n32 300 N 
91789.0000 M3109 729532 n50 n3 300 N 
91820.0000 M3110 859413 n85 n93 300 N 
91845.0000 M3111 945404 n0 n74 300 N 
91872.0000 M3112 964611 n63 n42 300 N 
91905.0000 M3113 833236 n9 n35 300 N 
91936.0000 M3114 658215 n72 n25 300 N 
91968.0000 M3115 861630 n21 n15 300 N 
91999.0000 M3116 589374 n60 n68 300 N 
92028.0000 M3117 649482 n62 n1 300 N 
92057.0000 M3118 843613 n93 n11 300 N 
92090.0000 M3119 650756 n56 n39 300 N 
92117.0000 M3120 529174 n18 n77 300 N 
92145.0000 M3121 596945 n94 n93 300 N 
92176.0000 M3122 846865 n50 n48 300 N 
92210.0000 M3123 938831 n17 n47 300 N 
92235.0000 M3124 767317 n20 n59 300 N 
92268.0000 M3125 950906 n3 n36 300 N 
92295.0000 M3126 610206 n32 n65 300 N 
92325.0000 M3127 882595 n92 n4 300 N 
92356.0000 M3128 501478 n42 n0 300 N 
92383.0000 M3129 903705 n68 n73 300 N 
92413.0000 M3130 518750 n91 n17 300 N 
92440.0000 M3131 523682 n73 n30 300 N 
92473.0000 M3132 884398 n23 n7 300 N 
92507.0000 M3133 970191 n34 n70 300 N 
92533.0000 M3134 572000 n10 n57 300 N 
92567.0000 M3135 874964 n10 n2 300 N 
92595.0000 M3136 568288 n25 n97 300 N 
92629.0000 M3137 782469 n56 n87 300 N 
92660.0000 M3138 907870 n55 n51 300 N 
92685.0000 M3139 858120 n21 n43 300 N 
92711.0000 M3140 898190 n69 n41 300 N 
92736.0000 M3141 593776 n49 n61 300 N 
92766.0000 M3142 645264 n6 n87 300 N 
92797.0000 M3143 591770 n91 n37 300 N 
92825.0000 M3144 831565 n91 n57 300 N 
92856.0000 M3145 781929 n74 n17 300 N 
92890.0000 M3146 856535 n66 n44 300 N 
92916.0000 M3147 836175 n38 n15 300 N 
92943.0000 M3148 857130 n18 n97 300 N 
92975.0000 M3149 680582 n76 n94 300 N 
93005.0000 M3150 504047 n40 n19 300 N 
93034.0000 M3151 763568 n71 n83 300 N 
93061.0000 M3152 780694 n87 n27 300 N 
93095.0000 M3153 583292 n55 n90 300 N 
93123.0000 M3154 922328 n75 n32 300 N 
93155.0000 M3155 867778 n42 n12 300 N 
93189.0000 M3156 514524 n56 n44 300 N 
93221.0000 M3157 985635 n27 n49 300 N 
93253.0000 M3158 838353 n42 n26 300 N 
93278.0000 M3159 804395 n89 n28 300 N 
93304.0000 M3160 816366 n59 n2 300 N 
93338.0000 M3161 718833 n7 n81 300 N 
93368.0000 M3162 652279 n23 n75 300 N 
93400.0000 M3163 746931 n19 n4 300 N 
93427.0000 M3164 992120 n67 n10 300 N 
93452.0000 M3165 828861 n62 n7 300 N 
93478.0000 M3166 924681 n89 n76 300 N 
93508.0000 M3167 715360 n97 n77 300 N 
93542.0000 M3168 832714 n48 n12 300 N 
93574.0000 M3169 949148 n42 n3 300 N 
93608.0000 M3170 919942 n1 n55 300 N 
93638.0000 M3171 795544 n18 n6 300 N 
93664.0000 M3172 583153 n70 n84 300 N 
93690.0000 M3173 540646 n36 n73 300 N 
93723.0000 M3174 786124 n74 n93 300 N 
93754.0000 M3175 823842 n56 n81 300 N 
93787.0000 M3176 815837 n26 n60 300 N 
93814.0000 M3177 743921 n82 n80 300 N 
93841.0000 M3178 955897 n75 n54 300 N 
93868.0000 M3179 550052 n33 n16 300 N 
93901.0000 M3180 584444 n49 n52 300 N 
93931.0000 M3181 655092 n73 n22 300 N 
93960.0000 M3182 934061 n47 n32 300 N 
93991.0000 M3183 529413 n95 n17 300 N 
94020.0000 M3184 521341 n3 n50 300 N 
94053.0000 M3185 963045 n60 n8 300 N 
94078.0000 M3186 814406 n57 n26 300 N 
94106.0000 M3187 809323 n84 n70 300 N 
94140.0000 M3188 578413 n82 n75 300 N 
94166.0000 M3189 854394 n27 n88 300 N 
94197.0000 M3190 704353 n0 n36 300 N 
94222.0000 M3191 912765 n64 n43 300 N 
94252.0000 M3192 636220 n38 n64 300 N 
94281.0000 M3193 627082 n23 n84 300 N 
94309.0000 M3194 919935 n58 n88 300 N 
94339.0000 M3195 932833 n39 n20 300 N 
94368.0000 M3196 619415 n40 n67 300 N 
94393.0000 M3197 611852 n50 n94 300 N 
94418.0000 M3198 675132 n44 n0 300 N 
94449.0000 M3199 818655 n48 n9 300 N 
94474.0000 M3200 519758 n23 n46 300 N 
94499.0000 M3201 855382 n37 n49 300 N 
94526.0000 M3202 968088 n74 n70 300 N 
94558.0000 M3203 581883 n62 n95 300 N 
94591.0000 M3204 788239 n0 n23 300 N 
94617.0000 M3205 667775 n55 n94 300 N 
94643.0000 M3206 695442 n19 n28 300 N 
94671.0000 M3207 883613 n67 n14 300 N 
94701.0000 M3208 961481 n77 n8 300 N 
94733.0000 M3209 811772 n91 n92 300 N 
94759.0000 M3210 840999 n74 n10 300 N 
94790.0000 M3211 547563 n78 n93 300 N 
94824.0000 M3212 716329 n15 n29 300 N 
94856.0000 M3213 769413 n96 n71 300 N 
94882.0000 M3214 995478 n91 n92 300 N 
94912.0000 M3215 619437 n41 n49 300 N 
94944.0000 M3216 518111 n1 n79 300 N 
94976.0000 M3217 514128 n1 n43 300 N 
95008.0000 M3218 524286 n20 n93 300 N 
95038.0000 M3219 701639 n76 n86 300 N 
95067.0000 M3220 527224 n12 n53 300 N 
95095.0000 M3221 998516 n17 n70 300 N 
95124.0000 M3222 505789 n97 n89 300 N 
95152.0000 M3223 630753 n40 n80 300 N 
95181.0000 M3224 785828 n40 n46 300 N 
95211.0000 M3225 553414 n17 n65 300 N 
95236.0000 M3226 989425 n64 n50 300 N 
95270.0000 M3227 968770 n26 n13 300 N 
95296.0000 M3228 633265 n28 n96 300 N 
95327.0000 M3229 673598 n42 n53 300 N 
95352.0000 M3230 561850 n65 n82 300 N 
95384.0000 M3231 699055 n8 n95 300 N 
95412.0000 M3232 833293 n30 n45 300 N 
95440.0000 M3233 545779 n39 n15 300 N 
95467.0000 M3234 544982 n6 n88 300 N 
95497.0000 M3235 872592 n31 n4 300 N 
95525.0000 M3236 982216 n96 n16 300 N 
95551.0000 M3237 659961 n25 n97 300 N 
95577.0000 M3238 915714 n79 n61 300 N 
95610.0000 M3239 886346 n61 n18 300 N 
95635.0000 M3240 635374 n35 n55 300 N 
95660.0000 M3241 657641 n10 n91 300 N 
95686.0000 M3242 604191 n20 n83 300 N 
95712.0000 M3243 668549 n97 n8 300 N 
95741.0000 M3244 691856 n47 n40 300 N 
95767.0000 M3245 656312 n39 n34 300 N 
95799.0000 M3246 714793 n34 n85 300 N 
95829.0000 M3247 956199 n57 n71 300 N 
95855.0000 M3248 938715 n58 n29 300 N 
95888.0000 M3249 912894 n35 n85 300 N 
95918.0000 M3250 535872 n28 n7 300 N 
95951.0000 M3251 534230 n36 n30 300 N 
95984.0000 M3252 650846 n72 n24 300 N 
96015.0000 M3253 683472 n33 n7 300 N 
96044.0000 M3254 808279 n28 n1 300 N 
96069.0000 M3255 880164 n17 n64 300 N 
96097.0000 M3256 781332 n35 n57 300 N 
96122.0000 M3257 664328 n94 n42 300 N 
96152.0000 M3258 563882 n10 n28 300 N 
96185.0000 M3259 530323 n69 n25 300 N 
96216.0000 M3260 623469 n11 n60 300 N 
96245.0000 M3261 629906 n88 n43 300 N 
96278.0000 M3262 643411 n20 n31 300 N 
96310.0000 M3263 719573 n33 n91 300 N 
96342.0000 M3264 943925 n32 n42 300 N 
96371.0000 M3265 575756 n31 n58 300 N 
96401.0000 M3266 552686 n55 n54 300 N 
96432.0000 M3267 662701 n92 n86 300 N 
96461.0000 M3268 893594 n38 n39 300 N 
96490.0000 M3269 689707 n97 n46 300 N 
96519.0000 M3270 615352 n88 n28 300 N 
96545.0000 M3271 976416 n74 n56 300 N 
96577.0000 M3272 806824 n59 n98 300 N 
96607.0000 M3273 692035 n21 n90 300 N 
96638.0000 M3274 564206 n90 n15 300 N 
96669.0000 M3275 855186 n88 n66 300 N 
96702.0000 M3276 910252 n43 n78 300 N 
96728.0000 M3277 639401 n95 n5 300 N 
96760.0000 M3278 958539 n96 n51 300 N 
96788.0000 M3279 702089 n80 n44 300 N 
96822.0000 M3280 602930 n54 n13 300 N 
96852.0000 M3281 895953 n71 n79 300 N 
96882.0000 M3282 946477 n71 n83 300 N 
96907.0000 M3283 660488 n53 n33 300 N 
96935.0000 M3284 605575 n15 n41 300 N 
96967.0000 M3285 783696 n78 n23 300 N 
96995.0000 M3286 540175 n81 n97 300 N 
97025.0000 M3287 804788 n39 n75 300 N 
97052.0000 M3288 918742 n87 n85 300 N 
97080.0000 M3289 893243 n47 n74 300 N 
97106.0000 M3290 795503 n32 n16 300 N 
97135.0000 M3291 825073 n71 n82 300 N 
97161.0000 M3292 596878 n39 n25 300 N 
97191.0000 M3293 906981 n30 n44 300 N 
97217.0000 M3294 822249 n78 n58 300 N 
97245.0000 M3295 558533 n25 n18 300 N 
97275.0000 M3296 617977 n23 n89 300 N 
97303.0000 M3297 919235 n11 n34 300 N 
97328.0000 M3298 856409 n13 n97 300 N 
97358.0000 M3299 509715 n19 n25 300 N 
97390.0000 M3300 770598 n98 n60 300 N 
97416.0000 M3301 954826 n92 n33 300 N 
97450.0000 M3302 800796 n59 n34 300 N 
97479.0000 M3303 970688 n89 n69 300 N 
97504.0000 M3304 955871 n9 n1 300 N 
97538.0000 M3305 608654 n57 n8 300 N 
97565.0000 M3306 952623 n21 n24 300 N 
97595.0000 M3307 657680 n72 n82 300 N 
97624.0000 M3308 551730 n68 n92 300 N 
97651.0000 M3309 896708 n86 n89 300 N 
97679.0000 M3310 582477 n61 n71 300 N 
97704.0000 M3311 618985 n4 n98 300 N 
97729.0000 M3312 651787 n72 n97 300 N 
97759.0000 M3313 655904 n36 n3 300 N 
97788.0000 M3314 694356 n43 n40 300 N 
97814.0000 M3315 654286 n26 n88 300 N 
97841.0000 M3316 911286 n59 n24 300 N 
97871.0000 M3317 750135 n59 n92 300 N 
97899.0000 M3318 987456 n7 n59 300 N 
97925.0000 M3319 970948 n76 n34 300 N 
97954.0000 M3320 972641 n57 n28 300 N 
97980.0000 M3321 720254 n55 n34 300 N 
98011.0000 M3322 944045 n13 n12 300 N 
98038.0000 M3323 519632 n15 n97 300 N 
98063.0000 M3324 912088 n50 n34 300 N 
98089.0000 M3325 720584 n64 n72 300 N 
98118.0000 M3326 502168 n34 n69 300 N 
98144.0000 M3327 967157 n30 n4 300 N 
98174.0000 M3328 970854 n71 n57 300 N 
98204.0000 M3329 605162 n66 n51 300 N 
98234.0000 M3330 512029 n20 n56 300 N 
98262.0000 M3331 958105 n63 n92 300 N 
98291.0000 M3332 607033 n86 n63 300 N 
98320.0000 M3333 502841 n89 n21 300 N 
98351.0000 M3334 980409 n15 n28 300 N 
98378.0000 M3335 554209 n19 n57 300 N 
98403.0000 M3336 684062 n58 n57 300 N 
98437.0000 M3337 747913 n40 n48 300 N 
98468.0000 M3338 543785 n64 n95 300 N 
98494.0000 M3339 539183 n27 n24 300 N 
98524.0000 M3340 910304 n56 n72 300 N 
98550.0000 M3341 665456 n3 n33 300 N 
98580.0000 M3342 776072 n75 n51 300 N 
98605.0000 M3343 752586 n31 n17 300 N 
98632.0000 M3344 940300 n2 n7 300 N 
98663.0000 M3345 885280 n34 n59 300 N 
98695.0000 M3346 702804 n68 n82 300 N 
98722.0000 M3347 604181 n53 n24 300 N 
98748.0000 M3348 804686 n30 n59 300 N 
98781.0000 M3349 761999 n45 n74 300 N 
98811.0000 M3350 787721 n10 n16 300 N 
98836.0000 M3351 968565 n32 n12 300 N 
98870.0000 M3352 608596 n35 n21 300 N 
98899.0000 M3353 529489 n26 n33 300 N 
98929.0000 M3354 963267 n23 n36 300 N 
98955.0000 M3355 820655 n51 n47 300 N 
98980.0000 M3356 603594 n84 n64 300 N 
99012.0000 M3357 960027 n57 n88 300 N 
99039.0000 M3358 738591 n97 n65 300 N 
99066.0000 M3359 742919 n84 n36 300 N 
99097.0000 M3360 520443 n90 n79 300 N 
99125.0000 M3361 751042 n49 n90 300 N 
99159.0000 M3362 927289 n88 n65 300 N 
99190.0000 M3363 528161 n69 n22 300 N 
99216.0000 M3364 902038 n91 n21 300 N 
99247.0000 M3365 945913 n39 n36 300 N 
99279.0000 M3366 884783 n15 n71 300 N 
99306.0000 M3367 612834 n16 n3 300 N 
99337.0000 M3368 820325 n62 n3 300 N 
99370.0000 M3369 608309 n8 n64 300 N 
99403.0000 M3370 859515 n53 n88 300 N 
99435.0000 M3371 682607 n88 n86 300 N 
99468.0000 M3372 843926 n78 n6 300 N 
99498.0000 M3373 880075 n39 n47 300 N 
99523.0000 M3374 589692 n45 n51 300 N 
99556.0000 M3375 508747 n53 n22 300 N 
99587.0000 M3376 954421 n87 n20 300 N 
99615.0000 M3377 998448 n74 n20 300 N 
99643.0000 M3378 589677 n14 n43 300 N 
99672.0000 M3379 657372 n20 n61 300 N 
99697.0000 M3380 783983 n68 n21 300 N 
99729.0000 M3381 513623 n95 n47 300 N 
99756.0000 M3382 695819 n82 n96 300 N 
99789.0000 M3383 878855 n6 n58 300 N 
99815.0000 M3384 637424 n66 n81 300 N 
99843.0000 M3385 606037 n82 n60 300 N 
99869.0000 M3386 567090 n31 n4 300 N 
99903.0000 M3387 963150 n9 n2 300 N 
99933.0000 M3388 847749 n85 n93 300 N 
99966.0000 M3389 937152 n91 n63 300 N 
99999.0000 M3390 877279 n45 n79 300 N 
100031.0000 M3391 701368 n34 n32 300 N 
100059.0000 M3392 924825 n90 n62 300 N 
100084.0000 M3393 773034 n84 n12 300 N 
100113.0000 M3394 603246 n18 n74 300 N 
100139.0000 M3395 553480 n66 n78 300 N 
100165.0000 M3396 615131 n42 n86 300 N 
100194.0000 M3397 974601 n61 n5 300 N 
100220.0000 M3398 675229 n66 n87 300 N 
100248.0000 M3399 659044 n46 n76 300 N 
100276.0000 M3400 779669 n93 n22 300 N 
100307.0000 M3401 933746 n21 n84 300 N 
100339.0000 M3402 913510 n78 n92 300 N 
100372.0000 M3403 967246 n92 n53 300 N 
100399.0000 M3404 874997 n82 n36 300 N 
100425.0000 M3405 709272 n24 n53 300 N 
100456.0000 M3406 513992 n4 n6 300 N 
100483.0000 M3407 930381 n81 n74 300 N 
100517.0000 M3408 695719 n34 n41 300 N 
100549.0000 M3409 618288 n52 n37 300 N 
100577.0000 M3410 912318 n89 n18 300 N 
100606.0000 M3411 926052 n13 n59 300 N 
100638.0000 M3412 683192 n22 n20 300 N 
100664.0000 M3413 671247 n55 n92 300 N 
100698.0000 M3414 596325 n37 n36 300 N 
100731.0000 M3415 963225 n37 n15 300 N 
100765.0000 M3416 847796 n94 n28 300 N 
100792.0000 M3417 857546 n86 n90 300 N 
100820.0000 M3418 693017 n41 n17 300 N 
100854.0000 M3419 981135 n35 n6 300 N 
100883.0000 M3420 991592 n33 n12 300 N 
100915.0000 M3421 656980 n94 n65 300 N 
100941.0000 M3422 985047 n56 n81 300 N 
100975.0000 M3423 881386 n66 n43 300 N 
101007.0000 M3424 880288 n7 n78 300 N 
101035.0000 M3425 640259 n95 n57 300 N 
101064.0000 M3426 679452 n21 n55 300 N 
101089.0000 M3427 984337 n11 n67 300 N 
101114.0000 M3428 998824 n32 n95 300 N 
101146.0000 M3429 628522 n82 n68 300 N 
101171.0000 M3430 825443 n63 n54 300 N 
101200.0000 M3431 537190 n24 n39 300 N 
101228.0000 M3432 575661 n95 n38 300 N 
101254.0000 M3433 984190 n3 n27 300 N 
101281.0000 M3434 707466 n35 n54 300 N 
101311.0000 M3435 624975 n1 n92 300 N 
101342.0000 M3436 637437 n13 n73 300 N 
101368.0000 M3437 843029 n42 n79 300 N 
101395.0000 M3438 574156 n56 n34 300 N 
101427.0000 M3439 902704 n87 n74 300 N 
101452.0000 M3440 791970 n41 n95 300 N 
101477.0000 M3441 797793 n73 n45 300 N 
101502.0000 M3442 549223 n92 n76 300 N 
101534.0000 M3443 758061 n57 n22 300 N 
101566.0000 M3444 750026 n65 n95 300 N 
101594.0000 M3445 578264 n88 n7 300 N 
101628.0000 M3446 934263 n28 n80 300 N 
101661.0000 M3447 884875 n29 n11 300 N 
101688.0000 M3448 649537 n86 n75 300 N 
101713.0000 M3449 552175 n76 n81 300 N 
101741.0000 M3450 998265 n22 n85 300 N 
101771.0000 M3451 929231 n18 n8 300 N 
101797.0000 M3452 983572 n70 n18 300 N 
101827.0000 M3453 973913 n71 n81 300 N 
101861.0000 M3454 878600 n36 n73 300 N 
101891.0000 M3455 848541 n44 n69 300 N 
101916.0000 M3456 601102 n34 n86 300 N 
101941.0000 M3457 678156 n34 n60 300 N 
101968.0000 M3458 913729 n58 n6 300 N 
101997.0000 M3459 625625 n4 n38 300 N 
102027.0000 M3460 725566 n56 n78 300 N 
102059.0000 M3461 534299 n65 n78 300 N 
102085.0000 M3462 683042 n8 n13 300 N 
102114.0000 M3463 563337 n49 n43 300 N 
102142.0000 M3464 734798 n90 n38 300 N 
102169.0000 M3465 708220 n63 n90 300 N 
102196.0000 M3466 678150 n48 n69 300 N 
102230.0000 M3467 543600 n34 n75 300 N 
102257.0000 M3468 856461 n44 n87 300 N 
102284.0000 M3469 779618 n80 n66 300 N 
102314.0000 M3470 727913 n97 n56 300 N 
102341.0000 M3471 923890 n35 n68 300 N 
102375.0000 M3472 862469 n30 n39 300 N 
102409.0000 M3473 725315 n98 n72 300 N 
102438.0000 M3474 679818 n27 n75 300 N 
102471.0000 M3475 909430 n45 n98 300 N 
102503.0000 M3476 560260 n42 n35 300 N 
102528.0000 M3477 558578 n13 n96 300 N 
102562.0000 M3478 809347 n88 n0 300 N 
102587.0000 M3479 979454 n84 n77 300 N 
102615.0000 M3480 987990 n61 n51 300 N 
102645.0000 M3481 540197 n93 n81 300 N 
102670.0000 M3482 855889 n34 n25 300 N 
102699.0000 M3483 604272 n19 n50 300 N 
102727.0000 M3484 853320 n35 n33 300 N 
102759.0000 M3485 895087 n42 n13 300 N 
102793.0000 M3486 538897 n57 n9 300 N 
102824.0000 M3487 851280 n35 n61 300 N 
102849.0000 M3488 897414 n49 n16 300 N 
102880.0000 M3489 691973 n18 n43 300 N 
102910.0000 M3490 612896 n65 n61 300 N 
102940.0000 M3491 776707 n36 n93 300 N 
102968.0000 M3492 802108 n38 n58 300 N 
102996.0000 M3493 610813 n39 n5 300 N 
103023.0000 M3494 900281 n49 n83 300 N 
103053.0000 M3495 894028 n31 n43 300 N 
103085.0000 M3496 825336 n33 n61 300 N 
103110.0000 M3497 562729 n34 n78 300 N 
103135.0000 M3498 742586 n0 n98 300 N 
103169.0000 M3499 521169 n11 n74 300 N 
103202.0000 M3500 893765 n17 n25 300 N 
103229.0000 M3501 965440 n41 n83 300 N 
103260.0000 M3502 894367 n51 n83 300 N 
103289.0000 M3503 826678 n4 n63 300 N 
103317.0000 M3504 595920 n72 n64 300 N 
103342.0000 M3505 527925 n59 n43 300 N 
103369.0000 M3506 862340 n50 n54 300 N 
103398.0000 M3507 864095 n68 n95 300 N 
103431.0000 M3508 513862 n89 n80 300 N 
103463.0000 M3509 572796 n26 n1 300 N 
103496.0000 M3510 841286 n68 n87 300 N 
103530.0000 M3511 993010 n27 n46 300 N 
103556.0000 M3512 774740 n29 n88 300 N 
103589.0000 M3513 541003 n15 n45 300 N 
103614.0000 M3514 834562 n64 n62 300 N 
103646.0000 M3515 783250 n15 n85 300 N 
103677.0000 M3516 724132 n2 n8 300 N 
103704.0000 M3517 769269 n56 n92 300 N 
103738.0000 M3518 672691 n79 n88 300 N 
103770.0000 M3519 591588 n42 n26 300 N 
103799.0000 M3520 556901 n57 n95 300 N 
103829.0000 M3521 737424 n58 n33 300 N 
103862.0000 M3522 645239 n89 n93 300 N 
103887.0000 M3523 583820 n7 n93 300 N 
103917.0000 M3524 565635 n60 n61 300 N 
103947.0000 M3525 823503 n30 n47 300 N 
103976.0000 M3526 946537 n12 n58 300 N 
104002.0000 M3527 666128 n25 n10 300 N 
104027.0000 M3528 920714 n20 n19 300 N 
104058.0000 M3529 685480 n96 n90 300 N 
